Unnamed: 0,X,id,load_entry_id,loan_amnt,funded_amnt,funded_amnt_inv,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens
0.3978834500462777,0.3978834500462777,0.7073619290356805,-0.9999999995327412,0.44,0.44,0.44,0.4066054180716694,0.1774193548387097,0.4921052631578947,0.0,0.0,0.4411764705882353,0.0,0.09704153416208923,0.36470588235294116,0.0,0.0,0.3596400282277284,0.35964002814123897,0.44,0.1147433300855019,0.0,0.0,0.0,0.19951356666424996,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2952718831733204,0.2952718831733204,0.8224465022406316,-0.9999999990654823,0.09,0.09,0.09,0.07904212150654398,0.14838709677419354,0.4483805668016194,0.0,0.0,0.6176470588235294,0.0,0.024443690268193454,0.29411764705882354,0.0,0.0,0.04547259493102031,0.0454725949208103,0.055412750000000004,0.014910374449419587,0.0,0.0,0.0,0.0031333828753715653,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1917898387870272,0.1917898387870272,0.7913636977364598,-0.9999999990654823,0.5,0.5,0.5,0.46097188089386754,0.3870967741935484,0.4619433198380567,0.18181818181818182,0.0,0.47058823529411764,0.0,0.18126626192541198,0.3176470588235294,0.0,0.0,0.022874143051666438,0.022874143046530484,0.02403725,0.014501658583580572,0.0,0.0,0.0,0.018273818694265205,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.581860484485216,0.581860484485216,0.7405685822685827,-0.9999999995327412,0.3,0.3,0.3,0.27221809453049095,0.24193548387096775,0.19696356275303645,0.0,0.16666666666666666,0.23529411764705882,0.0,0.0535465138202798,0.16470588235294117,0.0,0.0,0.24327099895005858,0.24327099887989287,0.3,0.07328923216155955,0.0,0.0,0.0,0.10477546355035162,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5771467412841425,0.5771467412841425,0.7397413968342134,-0.9999999995327412,0.326875,0.326875,0.326875,0.305766702863348,0.24838709677419354,0.41336032388663974,0.0,0.0,0.38235294117647056,0.0,0.05846122905589703,0.32941176470588235,0.0,0.0,0.2754742078956207,0.2754741235586331,0.326875,0.1064148320068314,0.0,0.0,0.0,0.01211721978539839,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.04364746198041694,0.04364746198041694,0.9080318255223181,-0.9999999976637058,0.3,0.3,0.3,0.27258244270446363,0.23870967741935484,0.3532388663967611,0.0,0.0,1.0,0.0,0.06513568887715726,0.6705882352941176,0.0,0.0,0.21963950970606066,0.21963950965589557,0.3,0.012996343452700263,0.0,0.0,0.0,0.3264733469876024,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.17342249458974046,0.17342249458974046,0.7851967082371074,-0.9999999990654823,0.223125,0.223125,0.223125,0.19948419729096417,0.1032258064516129,0.27611336032388667,0.0,0.0,0.35294117647058826,0.0,0.03544209392846219,0.27058823529411763,0.0,0.0,0.1763947399086009,0.17639479261927174,0.223125,0.04293067522050586,0.0,0.0,0.0,0.1134582532806496,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.34664080309610584,0.34664080309610584,0.836185715288234,-0.9999999990654823,0.275,0.275,0.275,0.24441332799908555,0.3548387096774194,0.5888663967611336,0.0,0.0,0.47058823529411764,0.0,0.12247822316075267,0.4823529411764706,0.0,0.0,0.20605394218866482,0.20605394214239933,0.275,0.02395001988840597,0.0,0.0,0.0,0.21337221552599142,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8635069765817369,0.8635069765817369,0.6840650767556841,-1.0,0.36,0.36,0.359375,0.3327213236554838,0.267741935483871,0.5315789473684212,0.0,0.16666666666666666,0.5,0.0,0.12013608691462306,0.4823529411764706,0.0,0.0,0.2947397874060123,0.2942280960056068,0.36,0.09512816161793095,0.0,0.0,0.0,0.1637308666533749,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7967905171684226,0.7967905171684226,0.6728498671234744,-1.0,0.525,0.525,0.525,0.35166028462022064,0.27419354838709675,0.5651821862348179,0.0,0.0,0.17647058823529413,0.0,0.13189704656200377,0.2823529411764706,0.0,0.0,0.37628036838819207,0.37628036826762423,0.31693000000000005,0.34232873163059385,0.0,0.08499655816697807,0.0849965581618259,0.01394049517871384,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.22682252871030964,0.22682252871030964,0.802414238169254,-0.9999999990654823,0.25,0.25,0.25,0.22023061096187918,0.24418064516129032,0.15141700404858302,0.09090909090909091,0.0,0.17647058823529413,0.0,0.03519908158092102,0.24705882352941178,0.0,0.0,0.19440592724706357,0.19440590072078404,0.25,0.03984705998270256,0.0,0.0,0.0,0.14228429955412164,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9364443948905119,0.9364443948905119,0.6958491630133354,-1.0,0.37,0.37,0.37,0.38875235754700804,0.12903225806451613,0.5356275303643725,0.0,0.0,0.4411764705882353,0.0,0.05475738568992462,0.25882352941176473,0.0,0.0,0.2770555335474642,0.27705550385601124,0.37,0.03176260541767477,0.0,0.0,0.0,0.40815625453128396,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4930623748184826,0.4930623748184826,0.7246880297223639,-0.9999999995327412,0.15,0.15,0.15,0.1403169114705378,0.0967741935483871,0.5740890688259109,0.0,0.3333333333333333,0.5294117647058824,0.0,0.025993941450783715,0.24705882352941178,0.0,0.0,0.12350320887775662,0.12350320879851749,0.15,0.04140985078221648,0.0,0.0,0.0,0.0788214017073878,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.811189666034854,0.811189666034854,0.6752923891474466,-1.0,0.614375,0.614375,0.614375,0.441632851345945,0.1774193548387097,0.4319838056680162,0.09090909090909091,0.0,0.2647058823529412,0.0,0.04843906465385405,0.23529411764705882,0.0,0.0,0.5682458122410154,0.5682458121134267,0.614375,0.3288068963503863,0.0,0.0,0.0,0.5149591844595084,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6163370359972005,0.6163370359972005,0.7465952190047027,-0.9999999995327412,0.875,0.875,0.875,0.802951934617363,0.3709677419354839,0.4997975708502025,0.0,0.0,0.38235294117647056,0.0,0.12527286515747618,0.2235294117647059,0.0,0.0,0.6958177007094922,0.6958177005532596,0.875,0.17874841713833206,0.0,0.0,0.0,0.5929054819473646,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8196862250963504,0.8196862250963504,0.676731111621614,-1.0,0.49375,0.49375,0.49375,0.4828542035777562,0.14516129032258066,0.6661943319838056,0.0,0.0,0.29411764705882354,0.2,0.08437137314545964,0.17647058823529413,0.0,0.0,0.4065711761088502,0.40657117596945586,0.49375,0.13640892022377193,0.0,0.0,0.0,0.3760809944355833,0.0,1.0,0.0,0.0,0.0,0.5,0.0
0.8884243954009772,0.8884243954009772,0.6881694352209073,-1.0,0.855,0.855,0.854375,0.8129250728696349,0.3870967741935484,0.27348178137651824,0.09090909090909091,0.16666666666666666,0.35294117647058826,0.0,0.13915808791181167,0.3411764705882353,0.0,0.0,0.629561617479066,0.629101330808846,0.855,0.046196296742315596,0.0,0.0,0.0,0.9328591155839919,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9989844429011081,0.9989844429011081,0.8860199049227345,-0.9999999981309647,0.239375,0.239375,0.239375,0.16080613819511916,0.17419354838709677,0.2811740890688259,0.0,0.16666666666666666,0.4411764705882353,0.0,0.02060996099232835,0.43529411764705883,0.0,0.0,0.01296678207726403,0.012966782074352586,0.00832775,0.017888161471960998,0.0,0.0,0.0,0.006374666950627129,0.0,1.0,0.0,0.0,0.0,0.0,0.0
